,metric,split,value,relation,y_type,model
381,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_0.9,gpt2
382,accuracy,dev,0.34210526315789475,Cause-Effect,causal_stength_0.9,gpt2
383,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,gpt2
384,accuracy,dev,0.34210526315789475,Cause-Effect,causal_stength_0.9,gpt2
385,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,gpt2
386,accuracy,dev,0.3157894736842105,Cause-Effect,causal_stength_0.9,gpt2
387,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,gpt2
388,accuracy,dev,0.3684210526315789,Cause-Effect,causal_stength_0.9,gpt2
389,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_0.9,gpt2
390,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_1.0,gpt2
391,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_1.0,gpt2
392,accuracy,dev,0.3157894736842105,Cause-Effect,causal_stength_1.0,gpt2
393,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_1.0,gpt2
394,accuracy,dev,0.34210526315789475,Cause-Effect,causal_stength_1.0,gpt2
395,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_1.0,gpt2
396,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_1.0,gpt2
397,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_1.0,gpt2
398,accuracy,dev,0.2894736842105263,Cause-Effect,causal_stength_1.0,gpt2
399,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_1.0,gpt2
400,accuracy,dev,0.325,Cause-Effect,avg_freq_uni,gpt2
401,accuracy,test,0.30612244897959184,Cause-Effect,avg_freq_uni,gpt2
402,accuracy,dev,0.3,Cause-Effect,avg_freq_uni,gpt2
403,accuracy,test,0.40816326530612246,Cause-Effect,avg_freq_uni,gpt2
404,accuracy,dev,0.575,Cause-Effect,avg_freq_uni,gpt2
405,accuracy,test,0.22448979591836735,Cause-Effect,avg_freq_uni,gpt2
406,accuracy,dev,0.3,Cause-Effect,avg_freq_uni,gpt2
407,accuracy,test,0.40816326530612246,Cause-Effect,avg_freq_uni,gpt2
408,accuracy,dev,0.425,Cause-Effect,avg_freq_uni,gpt2
409,accuracy,test,0.3469387755102041,Cause-Effect,avg_freq_uni,gpt2
410,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,gpt2
411,accuracy,test,0.22448979591836735,Cause-Effect,avg_freq_bi,gpt2
412,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,gpt2
413,accuracy,test,0.3673469387755102,Cause-Effect,avg_freq_bi,gpt2
414,accuracy,dev,0.225,Cause-Effect,avg_freq_bi,gpt2
415,accuracy,test,0.16326530612244897,Cause-Effect,avg_freq_bi,gpt2
416,accuracy,dev,0.225,Cause-Effect,avg_freq_bi,gpt2
417,accuracy,test,0.2857142857142857,Cause-Effect,avg_freq_bi,gpt2
418,accuracy,dev,0.425,Cause-Effect,avg_freq_bi,gpt2
419,accuracy,test,0.2857142857142857,Cause-Effect,avg_freq_bi,gpt2
420,accuracy,dev,0.1794871794871795,Cause-Effect,P(E|C),glove
421,accuracy,test,0.14583333333333334,Cause-Effect,P(E|C),glove
422,accuracy,dev,0.20512820512820512,Cause-Effect,P(E|C),glove
423,accuracy,test,0.22916666666666666,Cause-Effect,P(E|C),glove
424,accuracy,dev,0.2564102564102564,Cause-Effect,P(E|C),glove
425,accuracy,test,0.16666666666666666,Cause-Effect,P(E|C),glove
426,accuracy,dev,0.15384615384615385,Cause-Effect,P(E|C),glove
427,accuracy,test,0.22916666666666666,Cause-Effect,P(E|C),glove
428,accuracy,dev,0.1794871794871795,Cause-Effect,P(E|C),glove
429,accuracy,test,0.19148936170212766,Cause-Effect,P(E|C),glove
430,accuracy,dev,0.2,Cause-Effect,P(E),glove
431,accuracy,test,0.24489795918367346,Cause-Effect,P(E),glove
432,accuracy,dev,0.225,Cause-Effect,P(E),glove
433,accuracy,test,0.2857142857142857,Cause-Effect,P(E),glove
434,accuracy,dev,0.25,Cause-Effect,P(E),glove
435,accuracy,test,0.20408163265306123,Cause-Effect,P(E),glove
436,accuracy,dev,0.275,Cause-Effect,P(E),glove
437,accuracy,test,0.2857142857142857,Cause-Effect,P(E),glove
438,accuracy,dev,0.35,Cause-Effect,P(E),glove
439,accuracy,test,0.20408163265306123,Cause-Effect,P(E),glove
440,accuracy,dev,0.1794871794871795,Cause-Effect,probabilistic_causality_diff,glove
441,accuracy,test,0.125,Cause-Effect,probabilistic_causality_diff,glove
442,accuracy,dev,0.23076923076923078,Cause-Effect,probabilistic_causality_diff,glove
443,accuracy,test,0.1875,Cause-Effect,probabilistic_causality_diff,glove
444,accuracy,dev,0.3333333333333333,Cause-Effect,probabilistic_causality_diff,glove
445,accuracy,test,0.3125,Cause-Effect,probabilistic_causality_diff,glove
446,accuracy,dev,0.28205128205128205,Cause-Effect,probabilistic_causality_diff,glove
447,accuracy,test,0.375,Cause-Effect,probabilistic_causality_diff,glove
448,accuracy,dev,0.38461538461538464,Cause-Effect,probabilistic_causality_diff,glove
449,accuracy,test,0.2553191489361702,Cause-Effect,probabilistic_causality_diff,glove
450,accuracy,dev,0.1794871794871795,Cause-Effect,delta_P,glove
451,accuracy,test,0.125,Cause-Effect,delta_P,glove
452,accuracy,dev,0.23076923076923078,Cause-Effect,delta_P,glove
453,accuracy,test,0.1875,Cause-Effect,delta_P,glove
454,accuracy,dev,0.3333333333333333,Cause-Effect,delta_P,glove
455,accuracy,test,0.3125,Cause-Effect,delta_P,glove
456,accuracy,dev,0.28205128205128205,Cause-Effect,delta_P,glove
457,accuracy,test,0.375,Cause-Effect,delta_P,glove
458,accuracy,dev,0.38461538461538464,Cause-Effect,delta_P,glove
459,accuracy,test,0.2553191489361702,Cause-Effect,delta_P,glove
460,accuracy,dev,0.125,Cause-Effect,P(E|no C),glove
461,accuracy,test,0.24489795918367346,Cause-Effect,P(E|no C),glove
462,accuracy,dev,0.325,Cause-Effect,P(E|no C),glove
463,accuracy,test,0.3469387755102041,Cause-Effect,P(E|no C),glove
464,accuracy,dev,0.325,Cause-Effect,P(E|no C),glove
465,accuracy,test,0.16326530612244897,Cause-Effect,P(E|no C),glove
466,accuracy,dev,0.3,Cause-Effect,P(E|no C),glove
467,accuracy,test,0.22448979591836735,Cause-Effect,P(E|no C),glove
468,accuracy,dev,0.3,Cause-Effect,P(E|no C),glove
469,accuracy,test,0.2857142857142857,Cause-Effect,P(E|no C),glove
470,accuracy,dev,0.1794871794871795,Cause-Effect,q,glove
471,accuracy,test,0.125,Cause-Effect,q,glove
472,accuracy,dev,0.23076923076923078,Cause-Effect,q,glove
473,accuracy,test,0.1875,Cause-Effect,q,glove
474,accuracy,dev,0.3333333333333333,Cause-Effect,q,glove
475,accuracy,test,0.3125,Cause-Effect,q,glove
476,accuracy,dev,0.28205128205128205,Cause-Effect,q,glove
477,accuracy,test,0.375,Cause-Effect,q,glove
478,accuracy,dev,0.38461538461538464,Cause-Effect,q,glove
479,accuracy,test,0.2553191489361702,Cause-Effect,q,glove
480,accuracy,dev,0.225,Cause-Effect,p,glove
481,accuracy,test,0.20408163265306123,Cause-Effect,p,glove
482,accuracy,dev,0.2,Cause-Effect,p,glove
483,accuracy,test,0.2653061224489796,Cause-Effect,p,glove
484,accuracy,dev,0.275,Cause-Effect,p,glove
485,accuracy,test,0.1836734693877551,Cause-Effect,p,glove
486,accuracy,dev,0.2,Cause-Effect,p,glove
487,accuracy,test,0.24489795918367346,Cause-Effect,p,glove
488,accuracy,dev,0.225,Cause-Effect,p,glove
489,accuracy,test,0.1836734693877551,Cause-Effect,p,glove
490,accuracy,dev,0.358974358974359,Cause-Effect,causal_power,glove
491,accuracy,test,0.25,Cause-Effect,causal_power,glove
492,accuracy,dev,0.28205128205128205,Cause-Effect,causal_power,glove
493,accuracy,test,0.2916666666666667,Cause-Effect,causal_power,glove
494,accuracy,dev,0.23076923076923078,Cause-Effect,causal_power,glove
495,accuracy,test,0.1875,Cause-Effect,causal_power,glove
496,accuracy,dev,0.15384615384615385,Cause-Effect,causal_power,glove
497,accuracy,test,0.22916666666666666,Cause-Effect,causal_power,glove
498,accuracy,dev,0.1794871794871795,Cause-Effect,causal_power,glove
499,accuracy,test,0.2553191489361702,Cause-Effect,causal_power,glove
500,accuracy,dev,0.15789473684210525,Cause-Effect,PMI,glove
501,accuracy,test,0.23404255319148937,Cause-Effect,PMI,glove
502,accuracy,dev,0.3157894736842105,Cause-Effect,PMI,glove
503,accuracy,test,0.2127659574468085,Cause-Effect,PMI,glove
504,accuracy,dev,0.42105263157894735,Cause-Effect,PMI,glove
505,accuracy,test,0.2765957446808511,Cause-Effect,PMI,glove
506,accuracy,dev,0.23684210526315788,Cause-Effect,PMI,glove
507,accuracy,test,0.23404255319148937,Cause-Effect,PMI,glove
508,accuracy,dev,0.23684210526315788,Cause-Effect,PMI,glove
509,accuracy,test,0.2127659574468085,Cause-Effect,PMI,glove
510,accuracy,dev,0.15789473684210525,Cause-Effect,CPMI_-2,glove
511,accuracy,test,0.23404255319148937,Cause-Effect,CPMI_-2,glove
512,accuracy,dev,0.3157894736842105,Cause-Effect,CPMI_-2,glove
513,accuracy,test,0.2127659574468085,Cause-Effect,CPMI_-2,glove
514,accuracy,dev,0.42105263157894735,Cause-Effect,CPMI_-2,glove
515,accuracy,test,0.2765957446808511,Cause-Effect,CPMI_-2,glove
516,accuracy,dev,0.23684210526315788,Cause-Effect,CPMI_-2,glove
517,accuracy,test,0.23404255319148937,Cause-Effect,CPMI_-2,glove
518,accuracy,dev,0.23684210526315788,Cause-Effect,CPMI_-2,glove
519,accuracy,test,0.2127659574468085,Cause-Effect,CPMI_-2,glove
520,accuracy,dev,0.2702702702702703,Cause-Effect,NPMI,glove
521,accuracy,test,0.2391304347826087,Cause-Effect,NPMI,glove
522,accuracy,dev,0.2972972972972973,Cause-Effect,NPMI,glove
523,accuracy,test,0.30434782608695654,Cause-Effect,NPMI,glove
524,accuracy,dev,0.32432432432432434,Cause-Effect,NPMI,glove
525,accuracy,test,0.3111111111111111,Cause-Effect,NPMI,glove
526,accuracy,dev,0.2972972972972973,Cause-Effect,NPMI,glove
527,accuracy,test,0.1111111111111111,Cause-Effect,NPMI,glove
528,accuracy,dev,0.24324324324324326,Cause-Effect,NPMI,glove
529,accuracy,test,0.28888888888888886,Cause-Effect,NPMI,glove
530,accuracy,dev,0.24324324324324326,Cause-Effect,NNEGPMI,glove
531,accuracy,test,0.2391304347826087,Cause-Effect,NNEGPMI,glove
532,accuracy,dev,0.16216216216216217,Cause-Effect,NNEGPMI,glove
533,accuracy,test,0.34782608695652173,Cause-Effect,NNEGPMI,glove
534,accuracy,dev,0.32432432432432434,Cause-Effect,NNEGPMI,glove
535,accuracy,test,0.26666666666666666,Cause-Effect,NNEGPMI,glove
536,accuracy,dev,0.16216216216216217,Cause-Effect,NNEGPMI,glove
537,accuracy,test,0.2222222222222222,Cause-Effect,NNEGPMI,glove
538,accuracy,dev,0.2972972972972973,Cause-Effect,NNEGPMI,glove
539,accuracy,test,0.3111111111111111,Cause-Effect,NNEGPMI,glove
540,accuracy,dev,0.20512820512820512,Cause-Effect,P(C|E),glove
541,accuracy,test,0.2653061224489796,Cause-Effect,P(C|E),glove
542,accuracy,dev,0.1794871794871795,Cause-Effect,P(C|E),glove
543,accuracy,test,0.25,Cause-Effect,P(C|E),glove
544,accuracy,dev,0.3076923076923077,Cause-Effect,P(C|E),glove
545,accuracy,test,0.2916666666666667,Cause-Effect,P(C|E),glove
546,accuracy,dev,0.15384615384615385,Cause-Effect,P(C|E),glove
547,accuracy,test,0.20833333333333334,Cause-Effect,P(C|E),glove
548,accuracy,dev,0.1794871794871795,Cause-Effect,P(C|E),glove
549,accuracy,test,0.1875,Cause-Effect,P(C|E),glove
550,accuracy,dev,0.15789473684210525,Cause-Effect,causal_stength_nec,glove
551,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_nec,glove
552,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_nec,glove
553,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_nec,glove
554,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_nec,glove
555,accuracy,test,0.3617021276595745,Cause-Effect,causal_stength_nec,glove
556,accuracy,dev,0.2894736842105263,Cause-Effect,causal_stength_nec,glove
557,accuracy,test,0.2978723404255319,Cause-Effect,causal_stength_nec,glove
558,accuracy,dev,0.3157894736842105,Cause-Effect,causal_stength_nec,glove
559,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_nec,glove
560,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_suf,glove
561,accuracy,test,0.14893617021276595,Cause-Effect,causal_stength_suf,glove
562,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_suf,glove
563,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_suf,glove
564,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_suf,glove
565,accuracy,test,0.3191489361702128,Cause-Effect,causal_stength_suf,glove
566,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_suf,glove
567,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_suf,glove
568,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_suf,glove
569,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_suf,glove
570,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.5,glove
571,accuracy,test,0.14893617021276595,Cause-Effect,causal_stength_0.5,glove
572,accuracy,dev,0.3157894736842105,Cause-Effect,causal_stength_0.5,glove
573,accuracy,test,0.3404255319148936,Cause-Effect,causal_stength_0.5,glove
574,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_0.5,glove
575,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.5,glove
576,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.5,glove
577,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_0.5,glove
578,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.5,glove
579,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_0.5,glove
580,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.7,glove
581,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_0.7,glove
582,accuracy,dev,0.2894736842105263,Cause-Effect,causal_stength_0.7,glove
583,accuracy,test,0.2978723404255319,Cause-Effect,causal_stength_0.7,glove
584,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.7,glove
585,accuracy,test,0.14893617021276595,Cause-Effect,causal_stength_0.7,glove
586,accuracy,dev,0.3684210526315789,Cause-Effect,causal_stength_0.7,glove
587,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_0.7,glove
588,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.7,glove
589,accuracy,test,0.2978723404255319,Cause-Effect,causal_stength_0.7,glove
590,accuracy,dev,0.13157894736842105,Cause-Effect,causal_stength_0.9,glove
591,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_0.9,glove
592,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.9,glove
593,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_0.9,glove
594,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.9,glove
595,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_0.9,glove
596,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.9,glove
597,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,glove
598,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.9,glove
599,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,glove
600,accuracy,dev,0.15789473684210525,Cause-Effect,causal_stength_1.0,glove
601,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_1.0,glove
602,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_1.0,glove
603,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_1.0,glove
604,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_1.0,glove
605,accuracy,test,0.3617021276595745,Cause-Effect,causal_stength_1.0,glove
606,accuracy,dev,0.2894736842105263,Cause-Effect,causal_stength_1.0,glove
607,accuracy,test,0.2978723404255319,Cause-Effect,causal_stength_1.0,glove
608,accuracy,dev,0.3157894736842105,Cause-Effect,causal_stength_1.0,glove
609,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_1.0,glove
610,accuracy,dev,0.3,Cause-Effect,avg_freq_uni,glove
611,accuracy,test,0.3469387755102041,Cause-Effect,avg_freq_uni,glove
612,accuracy,dev,0.3,Cause-Effect,avg_freq_uni,glove
613,accuracy,test,0.30612244897959184,Cause-Effect,avg_freq_uni,glove
614,accuracy,dev,0.45,Cause-Effect,avg_freq_uni,glove
615,accuracy,test,0.3877551020408163,Cause-Effect,avg_freq_uni,glove
616,accuracy,dev,0.225,Cause-Effect,avg_freq_uni,glove
617,accuracy,test,0.32653061224489793,Cause-Effect,avg_freq_uni,glove
618,accuracy,dev,0.35,Cause-Effect,avg_freq_uni,glove
619,accuracy,test,0.40816326530612246,Cause-Effect,avg_freq_uni,glove
620,accuracy,dev,0.325,Cause-Effect,avg_freq_bi,glove
621,accuracy,test,0.40816326530612246,Cause-Effect,avg_freq_bi,glove
622,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,glove
623,accuracy,test,0.2857142857142857,Cause-Effect,avg_freq_bi,glove
624,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,glove
625,accuracy,test,0.3673469387755102,Cause-Effect,avg_freq_bi,glove
626,accuracy,dev,0.325,Cause-Effect,avg_freq_bi,glove
627,accuracy,test,0.3673469387755102,Cause-Effect,avg_freq_bi,glove
628,accuracy,dev,0.375,Cause-Effect,avg_freq_bi,glove
629,accuracy,test,0.32653061224489793,Cause-Effect,avg_freq_bi,glove
630,accuracy,dev,0.23076923076923078,Cause-Effect,P(E|C),conceptnet
631,accuracy,test,0.22916666666666666,Cause-Effect,P(E|C),conceptnet
632,accuracy,dev,0.15384615384615385,Cause-Effect,P(E|C),conceptnet
633,accuracy,test,0.125,Cause-Effect,P(E|C),conceptnet
634,accuracy,dev,0.1794871794871795,Cause-Effect,P(E|C),conceptnet
635,accuracy,test,0.22916666666666666,Cause-Effect,P(E|C),conceptnet
636,accuracy,dev,0.1282051282051282,Cause-Effect,P(E|C),conceptnet
637,accuracy,test,0.20833333333333334,Cause-Effect,P(E|C),conceptnet
638,accuracy,dev,0.23076923076923078,Cause-Effect,P(E|C),conceptnet
639,accuracy,test,0.2127659574468085,Cause-Effect,P(E|C),conceptnet
640,accuracy,dev,0.2,Cause-Effect,P(E),conceptnet
641,accuracy,test,0.24489795918367346,Cause-Effect,P(E),conceptnet
642,accuracy,dev,0.175,Cause-Effect,P(E),conceptnet
643,accuracy,test,0.22448979591836735,Cause-Effect,P(E),conceptnet
644,accuracy,dev,0.2,Cause-Effect,P(E),conceptnet
645,accuracy,test,0.14285714285714285,Cause-Effect,P(E),conceptnet
646,accuracy,dev,0.175,Cause-Effect,P(E),conceptnet
647,accuracy,test,0.22448979591836735,Cause-Effect,P(E),conceptnet
648,accuracy,dev,0.375,Cause-Effect,P(E),conceptnet
649,accuracy,test,0.20408163265306123,Cause-Effect,P(E),conceptnet
650,accuracy,dev,0.07692307692307693,Cause-Effect,probabilistic_causality_diff,conceptnet
651,accuracy,test,0.2708333333333333,Cause-Effect,probabilistic_causality_diff,conceptnet
652,accuracy,dev,0.15384615384615385,Cause-Effect,probabilistic_causality_diff,conceptnet
653,accuracy,test,0.1875,Cause-Effect,probabilistic_causality_diff,conceptnet
654,accuracy,dev,0.20512820512820512,Cause-Effect,probabilistic_causality_diff,conceptnet
655,accuracy,test,0.25,Cause-Effect,probabilistic_causality_diff,conceptnet
656,accuracy,dev,0.23076923076923078,Cause-Effect,probabilistic_causality_diff,conceptnet
657,accuracy,test,0.2916666666666667,Cause-Effect,probabilistic_causality_diff,conceptnet
658,accuracy,dev,0.358974358974359,Cause-Effect,probabilistic_causality_diff,conceptnet
659,accuracy,test,0.1702127659574468,Cause-Effect,probabilistic_causality_diff,conceptnet
660,accuracy,dev,0.07692307692307693,Cause-Effect,delta_P,conceptnet
661,accuracy,test,0.2708333333333333,Cause-Effect,delta_P,conceptnet
662,accuracy,dev,0.15384615384615385,Cause-Effect,delta_P,conceptnet
663,accuracy,test,0.1875,Cause-Effect,delta_P,conceptnet
664,accuracy,dev,0.20512820512820512,Cause-Effect,delta_P,conceptnet
665,accuracy,test,0.25,Cause-Effect,delta_P,conceptnet
666,accuracy,dev,0.23076923076923078,Cause-Effect,delta_P,conceptnet
667,accuracy,test,0.2916666666666667,Cause-Effect,delta_P,conceptnet
668,accuracy,dev,0.358974358974359,Cause-Effect,delta_P,conceptnet
669,accuracy,test,0.1702127659574468,Cause-Effect,delta_P,conceptnet
670,accuracy,dev,0.2,Cause-Effect,P(E|no C),conceptnet
671,accuracy,test,0.22448979591836735,Cause-Effect,P(E|no C),conceptnet
672,accuracy,dev,0.225,Cause-Effect,P(E|no C),conceptnet
673,accuracy,test,0.2653061224489796,Cause-Effect,P(E|no C),conceptnet
674,accuracy,dev,0.3,Cause-Effect,P(E|no C),conceptnet
675,accuracy,test,0.20408163265306123,Cause-Effect,P(E|no C),conceptnet
676,accuracy,dev,0.35,Cause-Effect,P(E|no C),conceptnet
677,accuracy,test,0.20408163265306123,Cause-Effect,P(E|no C),conceptnet
678,accuracy,dev,0.175,Cause-Effect,P(E|no C),conceptnet
679,accuracy,test,0.20408163265306123,Cause-Effect,P(E|no C),conceptnet
680,accuracy,dev,0.07692307692307693,Cause-Effect,q,conceptnet
681,accuracy,test,0.2708333333333333,Cause-Effect,q,conceptnet
682,accuracy,dev,0.15384615384615385,Cause-Effect,q,conceptnet
683,accuracy,test,0.1875,Cause-Effect,q,conceptnet
684,accuracy,dev,0.20512820512820512,Cause-Effect,q,conceptnet
685,accuracy,test,0.25,Cause-Effect,q,conceptnet
686,accuracy,dev,0.23076923076923078,Cause-Effect,q,conceptnet
687,accuracy,test,0.2916666666666667,Cause-Effect,q,conceptnet
688,accuracy,dev,0.358974358974359,Cause-Effect,q,conceptnet
689,accuracy,test,0.1702127659574468,Cause-Effect,q,conceptnet
690,accuracy,dev,0.125,Cause-Effect,p,conceptnet
691,accuracy,test,0.22448979591836735,Cause-Effect,p,conceptnet
692,accuracy,dev,0.15,Cause-Effect,p,conceptnet
693,accuracy,test,0.2653061224489796,Cause-Effect,p,conceptnet
694,accuracy,dev,0.25,Cause-Effect,p,conceptnet
695,accuracy,test,0.20408163265306123,Cause-Effect,p,conceptnet
696,accuracy,dev,0.15,Cause-Effect,p,conceptnet
697,accuracy,test,0.16326530612244897,Cause-Effect,p,conceptnet
698,accuracy,dev,0.2,Cause-Effect,p,conceptnet
699,accuracy,test,0.20408163265306123,Cause-Effect,p,conceptnet
700,accuracy,dev,0.2564102564102564,Cause-Effect,causal_power,conceptnet
701,accuracy,test,0.20833333333333334,Cause-Effect,causal_power,conceptnet
702,accuracy,dev,0.23076923076923078,Cause-Effect,causal_power,conceptnet
703,accuracy,test,0.22916666666666666,Cause-Effect,causal_power,conceptnet
704,accuracy,dev,0.10256410256410256,Cause-Effect,causal_power,conceptnet
705,accuracy,test,0.20833333333333334,Cause-Effect,causal_power,conceptnet
706,accuracy,dev,0.15384615384615385,Cause-Effect,causal_power,conceptnet
707,accuracy,test,0.14583333333333334,Cause-Effect,causal_power,conceptnet
708,accuracy,dev,0.15384615384615385,Cause-Effect,causal_power,conceptnet
709,accuracy,test,0.19148936170212766,Cause-Effect,causal_power,conceptnet
710,accuracy,dev,0.18421052631578946,Cause-Effect,PMI,conceptnet
711,accuracy,test,0.1702127659574468,Cause-Effect,PMI,conceptnet
712,accuracy,dev,0.21052631578947367,Cause-Effect,PMI,conceptnet
713,accuracy,test,0.19148936170212766,Cause-Effect,PMI,conceptnet
714,accuracy,dev,0.39473684210526316,Cause-Effect,PMI,conceptnet
715,accuracy,test,0.2765957446808511,Cause-Effect,PMI,conceptnet
716,accuracy,dev,0.15789473684210525,Cause-Effect,PMI,conceptnet
717,accuracy,test,0.2127659574468085,Cause-Effect,PMI,conceptnet
718,accuracy,dev,0.18421052631578946,Cause-Effect,PMI,conceptnet
719,accuracy,test,0.1702127659574468,Cause-Effect,PMI,conceptnet
720,accuracy,dev,0.18421052631578946,Cause-Effect,CPMI_-2,conceptnet
721,accuracy,test,0.1702127659574468,Cause-Effect,CPMI_-2,conceptnet
722,accuracy,dev,0.21052631578947367,Cause-Effect,CPMI_-2,conceptnet
723,accuracy,test,0.19148936170212766,Cause-Effect,CPMI_-2,conceptnet
724,accuracy,dev,0.39473684210526316,Cause-Effect,CPMI_-2,conceptnet
725,accuracy,test,0.2765957446808511,Cause-Effect,CPMI_-2,conceptnet
726,accuracy,dev,0.15789473684210525,Cause-Effect,CPMI_-2,conceptnet
727,accuracy,test,0.2127659574468085,Cause-Effect,CPMI_-2,conceptnet
728,accuracy,dev,0.18421052631578946,Cause-Effect,CPMI_-2,conceptnet
729,accuracy,test,0.1702127659574468,Cause-Effect,CPMI_-2,conceptnet
730,accuracy,dev,0.16216216216216217,Cause-Effect,NPMI,conceptnet
731,accuracy,test,0.2608695652173913,Cause-Effect,NPMI,conceptnet
732,accuracy,dev,0.1891891891891892,Cause-Effect,NPMI,conceptnet
733,accuracy,test,0.2391304347826087,Cause-Effect,NPMI,conceptnet
734,accuracy,dev,0.13513513513513514,Cause-Effect,NPMI,conceptnet
735,accuracy,test,0.3111111111111111,Cause-Effect,NPMI,conceptnet
736,accuracy,dev,0.16216216216216217,Cause-Effect,NPMI,conceptnet
737,accuracy,test,0.17777777777777778,Cause-Effect,NPMI,conceptnet
738,accuracy,dev,0.1891891891891892,Cause-Effect,NPMI,conceptnet
739,accuracy,test,0.26666666666666666,Cause-Effect,NPMI,conceptnet
740,accuracy,dev,0.21621621621621623,Cause-Effect,NNEGPMI,conceptnet
741,accuracy,test,0.13043478260869565,Cause-Effect,NNEGPMI,conceptnet
742,accuracy,dev,0.10810810810810811,Cause-Effect,NNEGPMI,conceptnet
743,accuracy,test,0.1956521739130435,Cause-Effect,NNEGPMI,conceptnet
744,accuracy,dev,0.21621621621621623,Cause-Effect,NNEGPMI,conceptnet
745,accuracy,test,0.24444444444444444,Cause-Effect,NNEGPMI,conceptnet
746,accuracy,dev,0.10810810810810811,Cause-Effect,NNEGPMI,conceptnet
747,accuracy,test,0.2,Cause-Effect,NNEGPMI,conceptnet
748,accuracy,dev,0.16216216216216217,Cause-Effect,NNEGPMI,conceptnet
749,accuracy,test,0.2222222222222222,Cause-Effect,NNEGPMI,conceptnet
750,accuracy,dev,0.23076923076923078,Cause-Effect,P(C|E),conceptnet
751,accuracy,test,0.22448979591836735,Cause-Effect,P(C|E),conceptnet
752,accuracy,dev,0.1794871794871795,Cause-Effect,P(C|E),conceptnet
753,accuracy,test,0.20833333333333334,Cause-Effect,P(C|E),conceptnet
754,accuracy,dev,0.358974358974359,Cause-Effect,P(C|E),conceptnet
755,accuracy,test,0.25,Cause-Effect,P(C|E),conceptnet
756,accuracy,dev,0.10256410256410256,Cause-Effect,P(C|E),conceptnet
757,accuracy,test,0.1875,Cause-Effect,P(C|E),conceptnet
758,accuracy,dev,0.15384615384615385,Cause-Effect,P(C|E),conceptnet
759,accuracy,test,0.16666666666666666,Cause-Effect,P(C|E),conceptnet
760,accuracy,dev,0.13157894736842105,Cause-Effect,causal_stength_nec,conceptnet
761,accuracy,test,0.2127659574468085,Cause-Effect,causal_stength_nec,conceptnet
