,metric,relation,split,value,y_type,model
378,accuracy,Cause-Effect,dev,0.3783783783783784,causal_stength_0.7,gpt2
379,accuracy,Cause-Effect,test,0.20930232558139536,causal_stength_0.7,gpt2
380,accuracy,Cause-Effect,dev,0.2777777777777778,causal_stength_0.9,gpt2
381,accuracy,Cause-Effect,test,0.3125,causal_stength_0.9,gpt2
382,accuracy,Cause-Effect,dev,0.2777777777777778,causal_stength_0.9,gpt2
383,accuracy,Cause-Effect,test,0.22916666666666666,causal_stength_0.9,gpt2
384,accuracy,Cause-Effect,dev,0.3783783783783784,causal_stength_0.9,gpt2
385,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_0.9,gpt2
386,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_0.9,gpt2
387,accuracy,Cause-Effect,test,0.25,causal_stength_0.9,gpt2
388,accuracy,Cause-Effect,dev,0.2972972972972973,causal_stength_0.9,gpt2
389,accuracy,Cause-Effect,test,0.27906976744186046,causal_stength_0.9,gpt2
390,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_1.0,gpt2
391,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_1.0,gpt2
392,accuracy,Cause-Effect,dev,0.3611111111111111,causal_stength_1.0,gpt2
393,accuracy,Cause-Effect,test,0.25,causal_stength_1.0,gpt2
394,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_1.0,gpt2
395,accuracy,Cause-Effect,test,0.22727272727272727,causal_stength_1.0,gpt2
396,accuracy,Cause-Effect,dev,0.2972972972972973,causal_stength_1.0,gpt2
397,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_1.0,gpt2
398,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_1.0,gpt2
399,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_1.0,gpt2
400,accuracy,Cause-Effect,dev,0.3055555555555556,avg_freq_uni,gpt2
401,accuracy,Cause-Effect,test,0.375,avg_freq_uni,gpt2
402,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_uni,gpt2
403,accuracy,Cause-Effect,test,0.41304347826086957,avg_freq_uni,gpt2
404,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_uni,gpt2
405,accuracy,Cause-Effect,test,0.2222222222222222,avg_freq_uni,gpt2
406,accuracy,Cause-Effect,dev,0.35135135135135137,avg_freq_uni,gpt2
407,accuracy,Cause-Effect,test,0.3409090909090909,avg_freq_uni,gpt2
408,accuracy,Cause-Effect,dev,0.43243243243243246,avg_freq_uni,gpt2
409,accuracy,Cause-Effect,test,0.25,avg_freq_uni,gpt2
410,accuracy,Cause-Effect,dev,0.3333333333333333,avg_freq_bi,gpt2
411,accuracy,Cause-Effect,test,0.2978723404255319,avg_freq_bi,gpt2
412,accuracy,Cause-Effect,dev,0.40540540540540543,avg_freq_bi,gpt2
413,accuracy,Cause-Effect,test,0.2826086956521739,avg_freq_bi,gpt2
414,accuracy,Cause-Effect,dev,0.32432432432432434,avg_freq_bi,gpt2
415,accuracy,Cause-Effect,test,0.2222222222222222,avg_freq_bi,gpt2
416,accuracy,Cause-Effect,dev,0.3783783783783784,avg_freq_bi,gpt2
417,accuracy,Cause-Effect,test,0.3111111111111111,avg_freq_bi,gpt2
418,accuracy,Cause-Effect,dev,0.3783783783783784,avg_freq_bi,gpt2
419,accuracy,Cause-Effect,test,0.2727272727272727,avg_freq_bi,gpt2
420,accuracy,Cause-Effect,dev,0.3333333333333333,P(E|C),glove
421,accuracy,Cause-Effect,test,0.20833333333333334,P(E|C),glove
422,accuracy,Cause-Effect,dev,0.2777777777777778,P(E|C),glove
423,accuracy,Cause-Effect,test,0.23404255319148937,P(E|C),glove
424,accuracy,Cause-Effect,dev,0.16216216216216217,P(E|C),glove
425,accuracy,Cause-Effect,test,0.21739130434782608,P(E|C),glove
426,accuracy,Cause-Effect,dev,0.16216216216216217,P(E|C),glove
427,accuracy,Cause-Effect,test,0.18604651162790697,P(E|C),glove
428,accuracy,Cause-Effect,dev,0.21621621621621623,P(E|C),glove
429,accuracy,Cause-Effect,test,0.13953488372093023,P(E|C),glove
430,accuracy,Cause-Effect,dev,0.3055555555555556,P(E),glove
431,accuracy,Cause-Effect,test,0.25,P(E),glove
432,accuracy,Cause-Effect,dev,0.3783783783783784,P(E),glove
433,accuracy,Cause-Effect,test,0.34782608695652173,P(E),glove
434,accuracy,Cause-Effect,dev,0.24324324324324326,P(E),glove
435,accuracy,Cause-Effect,test,0.3333333333333333,P(E),glove
436,accuracy,Cause-Effect,dev,0.43243243243243246,P(E),glove
437,accuracy,Cause-Effect,test,0.3409090909090909,P(E),glove
438,accuracy,Cause-Effect,dev,0.2972972972972973,P(E),glove
439,accuracy,Cause-Effect,test,0.29545454545454547,P(E),glove
440,accuracy,Cause-Effect,dev,0.3333333333333333,probabilistic_causality_diff,glove
441,accuracy,Cause-Effect,test,0.20833333333333334,probabilistic_causality_diff,glove
442,accuracy,Cause-Effect,dev,0.16666666666666666,probabilistic_causality_diff,glove
443,accuracy,Cause-Effect,test,0.40425531914893614,probabilistic_causality_diff,glove
444,accuracy,Cause-Effect,dev,0.1891891891891892,probabilistic_causality_diff,glove
445,accuracy,Cause-Effect,test,0.2608695652173913,probabilistic_causality_diff,glove
446,accuracy,Cause-Effect,dev,0.21621621621621623,probabilistic_causality_diff,glove
447,accuracy,Cause-Effect,test,0.2558139534883721,probabilistic_causality_diff,glove
448,accuracy,Cause-Effect,dev,0.3783783783783784,probabilistic_causality_diff,glove
449,accuracy,Cause-Effect,test,0.18604651162790697,probabilistic_causality_diff,glove
450,accuracy,Cause-Effect,dev,0.3333333333333333,delta_P,glove
451,accuracy,Cause-Effect,test,0.20833333333333334,delta_P,glove
452,accuracy,Cause-Effect,dev,0.16666666666666666,delta_P,glove
453,accuracy,Cause-Effect,test,0.40425531914893614,delta_P,glove
454,accuracy,Cause-Effect,dev,0.1891891891891892,delta_P,glove
455,accuracy,Cause-Effect,test,0.2608695652173913,delta_P,glove
456,accuracy,Cause-Effect,dev,0.21621621621621623,delta_P,glove
457,accuracy,Cause-Effect,test,0.2558139534883721,delta_P,glove
458,accuracy,Cause-Effect,dev,0.3783783783783784,delta_P,glove
459,accuracy,Cause-Effect,test,0.18604651162790697,delta_P,glove
460,accuracy,Cause-Effect,dev,0.2222222222222222,P(E|no C),glove
461,accuracy,Cause-Effect,test,0.1875,P(E|no C),glove
462,accuracy,Cause-Effect,dev,0.2702702702702703,P(E|no C),glove
463,accuracy,Cause-Effect,test,0.21739130434782608,P(E|no C),glove
464,accuracy,Cause-Effect,dev,0.24324324324324326,P(E|no C),glove
465,accuracy,Cause-Effect,test,0.32608695652173914,P(E|no C),glove
466,accuracy,Cause-Effect,dev,0.24324324324324326,P(E|no C),glove
467,accuracy,Cause-Effect,test,0.25,P(E|no C),glove
468,accuracy,Cause-Effect,dev,0.32432432432432434,P(E|no C),glove
469,accuracy,Cause-Effect,test,0.3023255813953488,P(E|no C),glove
470,accuracy,Cause-Effect,dev,0.3333333333333333,q,glove
471,accuracy,Cause-Effect,test,0.20833333333333334,q,glove
472,accuracy,Cause-Effect,dev,0.16666666666666666,q,glove
473,accuracy,Cause-Effect,test,0.40425531914893614,q,glove
474,accuracy,Cause-Effect,dev,0.1891891891891892,q,glove
475,accuracy,Cause-Effect,test,0.2608695652173913,q,glove
476,accuracy,Cause-Effect,dev,0.21621621621621623,q,glove
477,accuracy,Cause-Effect,test,0.2558139534883721,q,glove
478,accuracy,Cause-Effect,dev,0.3783783783783784,q,glove
479,accuracy,Cause-Effect,test,0.18604651162790697,q,glove
480,accuracy,Cause-Effect,dev,0.3611111111111111,p,glove
481,accuracy,Cause-Effect,test,0.3404255319148936,p,glove
482,accuracy,Cause-Effect,dev,0.2702702702702703,p,glove
483,accuracy,Cause-Effect,test,0.2826086956521739,p,glove
484,accuracy,Cause-Effect,dev,0.32432432432432434,p,glove
485,accuracy,Cause-Effect,test,0.13043478260869565,p,glove
486,accuracy,Cause-Effect,dev,0.2702702702702703,p,glove
487,accuracy,Cause-Effect,test,0.21739130434782608,p,glove
488,accuracy,Cause-Effect,dev,0.32432432432432434,p,glove
489,accuracy,Cause-Effect,test,0.19047619047619047,p,glove
490,accuracy,Cause-Effect,dev,0.2222222222222222,causal_power,glove
491,accuracy,Cause-Effect,test,0.22916666666666666,causal_power,glove
492,accuracy,Cause-Effect,dev,0.3333333333333333,causal_power,glove
493,accuracy,Cause-Effect,test,0.2765957446808511,causal_power,glove
494,accuracy,Cause-Effect,dev,0.21621621621621623,causal_power,glove
495,accuracy,Cause-Effect,test,0.2391304347826087,causal_power,glove
496,accuracy,Cause-Effect,dev,0.21621621621621623,causal_power,glove
497,accuracy,Cause-Effect,test,0.23255813953488372,causal_power,glove
498,accuracy,Cause-Effect,dev,0.2702702702702703,causal_power,glove
499,accuracy,Cause-Effect,test,0.18604651162790697,causal_power,glove
500,accuracy,Cause-Effect,dev,0.2777777777777778,PMI,glove
501,accuracy,Cause-Effect,test,0.16666666666666666,PMI,glove
502,accuracy,Cause-Effect,dev,0.2777777777777778,PMI,glove
503,accuracy,Cause-Effect,test,0.2916666666666667,PMI,glove
504,accuracy,Cause-Effect,dev,0.3783783783783784,PMI,glove
505,accuracy,Cause-Effect,test,0.3181818181818182,PMI,glove
506,accuracy,Cause-Effect,dev,0.16216216216216217,PMI,glove
507,accuracy,Cause-Effect,test,0.20454545454545456,PMI,glove
508,accuracy,Cause-Effect,dev,0.40540540540540543,PMI,glove
509,accuracy,Cause-Effect,test,0.20930232558139536,PMI,glove
510,accuracy,Cause-Effect,dev,0.2777777777777778,CPMI_-2,glove
511,accuracy,Cause-Effect,test,0.16666666666666666,CPMI_-2,glove
512,accuracy,Cause-Effect,dev,0.2777777777777778,CPMI_-2,glove
513,accuracy,Cause-Effect,test,0.2916666666666667,CPMI_-2,glove
514,accuracy,Cause-Effect,dev,0.3783783783783784,CPMI_-2,glove
515,accuracy,Cause-Effect,test,0.3181818181818182,CPMI_-2,glove
516,accuracy,Cause-Effect,dev,0.16216216216216217,CPMI_-2,glove
517,accuracy,Cause-Effect,test,0.20454545454545456,CPMI_-2,glove
518,accuracy,Cause-Effect,dev,0.40540540540540543,CPMI_-2,glove
519,accuracy,Cause-Effect,test,0.20930232558139536,CPMI_-2,glove
520,accuracy,Cause-Effect,dev,0.19444444444444445,NPMI,glove
521,accuracy,Cause-Effect,test,0.23404255319148937,NPMI,glove
522,accuracy,Cause-Effect,dev,0.21621621621621623,NPMI,glove
523,accuracy,Cause-Effect,test,0.24444444444444444,NPMI,glove
524,accuracy,Cause-Effect,dev,0.2972972972972973,NPMI,glove
525,accuracy,Cause-Effect,test,0.26666666666666666,NPMI,glove
526,accuracy,Cause-Effect,dev,0.35135135135135137,NPMI,glove
527,accuracy,Cause-Effect,test,0.28888888888888886,NPMI,glove
528,accuracy,Cause-Effect,dev,0.21621621621621623,NPMI,glove
529,accuracy,Cause-Effect,test,0.3333333333333333,NPMI,glove
530,accuracy,Cause-Effect,dev,0.19444444444444445,NNEGPMI,glove
531,accuracy,Cause-Effect,test,0.2978723404255319,NNEGPMI,glove
532,accuracy,Cause-Effect,dev,0.24324324324324326,NNEGPMI,glove
533,accuracy,Cause-Effect,test,0.2222222222222222,NNEGPMI,glove
534,accuracy,Cause-Effect,dev,0.3783783783783784,NNEGPMI,glove
535,accuracy,Cause-Effect,test,0.2222222222222222,NNEGPMI,glove
536,accuracy,Cause-Effect,dev,0.2972972972972973,NNEGPMI,glove
537,accuracy,Cause-Effect,test,0.24444444444444444,NNEGPMI,glove
538,accuracy,Cause-Effect,dev,0.2972972972972973,NNEGPMI,glove
539,accuracy,Cause-Effect,test,0.28888888888888886,NNEGPMI,glove
540,accuracy,Cause-Effect,dev,0.1388888888888889,P(C|E),glove
541,accuracy,Cause-Effect,test,0.2127659574468085,P(C|E),glove
542,accuracy,Cause-Effect,dev,0.2222222222222222,P(C|E),glove
543,accuracy,Cause-Effect,test,0.2765957446808511,P(C|E),glove
544,accuracy,Cause-Effect,dev,0.16216216216216217,P(C|E),glove
545,accuracy,Cause-Effect,test,0.2826086956521739,P(C|E),glove
546,accuracy,Cause-Effect,dev,0.21621621621621623,P(C|E),glove
547,accuracy,Cause-Effect,test,0.29545454545454547,P(C|E),glove
548,accuracy,Cause-Effect,dev,0.21621621621621623,P(C|E),glove
549,accuracy,Cause-Effect,test,0.20930232558139536,P(C|E),glove
550,accuracy,Cause-Effect,dev,0.25,causal_stength_nec,glove
551,accuracy,Cause-Effect,test,0.2708333333333333,causal_stength_nec,glove
552,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_nec,glove
553,accuracy,Cause-Effect,test,0.2916666666666667,causal_stength_nec,glove
554,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_nec,glove
555,accuracy,Cause-Effect,test,0.2727272727272727,causal_stength_nec,glove
556,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_nec,glove
557,accuracy,Cause-Effect,test,0.29545454545454547,causal_stength_nec,glove
558,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_nec,glove
559,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_nec,glove
560,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_suf,glove
561,accuracy,Cause-Effect,test,0.1875,causal_stength_suf,glove
562,accuracy,Cause-Effect,dev,0.3055555555555556,causal_stength_suf,glove
563,accuracy,Cause-Effect,test,0.22916666666666666,causal_stength_suf,glove
564,accuracy,Cause-Effect,dev,0.2972972972972973,causal_stength_suf,glove
565,accuracy,Cause-Effect,test,0.38636363636363635,causal_stength_suf,glove
566,accuracy,Cause-Effect,dev,0.35135135135135137,causal_stength_suf,glove
567,accuracy,Cause-Effect,test,0.25,causal_stength_suf,glove
568,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_suf,glove
569,accuracy,Cause-Effect,test,0.16279069767441862,causal_stength_suf,glove
570,accuracy,Cause-Effect,dev,0.2777777777777778,causal_stength_0.5,glove
571,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_0.5,glove
572,accuracy,Cause-Effect,dev,0.3333333333333333,causal_stength_0.5,glove
573,accuracy,Cause-Effect,test,0.3125,causal_stength_0.5,glove
574,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_0.5,glove
575,accuracy,Cause-Effect,test,0.3409090909090909,causal_stength_0.5,glove
576,accuracy,Cause-Effect,dev,0.2702702702702703,causal_stength_0.5,glove
577,accuracy,Cause-Effect,test,0.2727272727272727,causal_stength_0.5,glove
578,accuracy,Cause-Effect,dev,0.3783783783783784,causal_stength_0.5,glove
579,accuracy,Cause-Effect,test,0.3023255813953488,causal_stength_0.5,glove
580,accuracy,Cause-Effect,dev,0.19444444444444445,causal_stength_0.7,glove
581,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_0.7,glove
582,accuracy,Cause-Effect,dev,0.2777777777777778,causal_stength_0.7,glove
583,accuracy,Cause-Effect,test,0.2916666666666667,causal_stength_0.7,glove
584,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_0.7,glove
585,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_0.7,glove
586,accuracy,Cause-Effect,dev,0.2702702702702703,causal_stength_0.7,glove
587,accuracy,Cause-Effect,test,0.36363636363636365,causal_stength_0.7,glove
588,accuracy,Cause-Effect,dev,0.40540540540540543,causal_stength_0.7,glove
589,accuracy,Cause-Effect,test,0.3953488372093023,causal_stength_0.7,glove
590,accuracy,Cause-Effect,dev,0.2777777777777778,causal_stength_0.9,glove
591,accuracy,Cause-Effect,test,0.3125,causal_stength_0.9,glove
592,accuracy,Cause-Effect,dev,0.25,causal_stength_0.9,glove
593,accuracy,Cause-Effect,test,0.22916666666666666,causal_stength_0.9,glove
594,accuracy,Cause-Effect,dev,0.3783783783783784,causal_stength_0.9,glove
595,accuracy,Cause-Effect,test,0.13636363636363635,causal_stength_0.9,glove
596,accuracy,Cause-Effect,dev,0.2702702702702703,causal_stength_0.9,glove
597,accuracy,Cause-Effect,test,0.22727272727272727,causal_stength_0.9,glove
598,accuracy,Cause-Effect,dev,0.35135135135135137,causal_stength_0.9,glove
599,accuracy,Cause-Effect,test,0.27906976744186046,causal_stength_0.9,glove
600,accuracy,Cause-Effect,dev,0.25,causal_stength_1.0,glove
601,accuracy,Cause-Effect,test,0.2708333333333333,causal_stength_1.0,glove
602,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_1.0,glove
603,accuracy,Cause-Effect,test,0.2916666666666667,causal_stength_1.0,glove
604,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_1.0,glove
605,accuracy,Cause-Effect,test,0.2727272727272727,causal_stength_1.0,glove
606,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_1.0,glove
607,accuracy,Cause-Effect,test,0.29545454545454547,causal_stength_1.0,glove
608,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_1.0,glove
609,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_1.0,glove
610,accuracy,Cause-Effect,dev,0.3333333333333333,avg_freq_uni,glove
611,accuracy,Cause-Effect,test,0.2916666666666667,avg_freq_uni,glove
612,accuracy,Cause-Effect,dev,0.35135135135135137,avg_freq_uni,glove
613,accuracy,Cause-Effect,test,0.2826086956521739,avg_freq_uni,glove
614,accuracy,Cause-Effect,dev,0.4864864864864865,avg_freq_uni,glove
615,accuracy,Cause-Effect,test,0.4222222222222222,avg_freq_uni,glove
616,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_uni,glove
617,accuracy,Cause-Effect,test,0.3409090909090909,avg_freq_uni,glove
618,accuracy,Cause-Effect,dev,0.21621621621621623,avg_freq_uni,glove
619,accuracy,Cause-Effect,test,0.22727272727272727,avg_freq_uni,glove
620,accuracy,Cause-Effect,dev,0.3333333333333333,avg_freq_bi,glove
621,accuracy,Cause-Effect,test,0.3404255319148936,avg_freq_bi,glove
622,accuracy,Cause-Effect,dev,0.32432432432432434,avg_freq_bi,glove
623,accuracy,Cause-Effect,test,0.32608695652173914,avg_freq_bi,glove
624,accuracy,Cause-Effect,dev,0.3783783783783784,avg_freq_bi,glove
625,accuracy,Cause-Effect,test,0.3333333333333333,avg_freq_bi,glove
626,accuracy,Cause-Effect,dev,0.32432432432432434,avg_freq_bi,glove
627,accuracy,Cause-Effect,test,0.2,avg_freq_bi,glove
628,accuracy,Cause-Effect,dev,0.40540540540540543,avg_freq_bi,glove
629,accuracy,Cause-Effect,test,0.29545454545454547,avg_freq_bi,glove
630,accuracy,Cause-Effect,dev,0.25,P(E|C),conceptnet
631,accuracy,Cause-Effect,test,0.22916666666666666,P(E|C),conceptnet
632,accuracy,Cause-Effect,dev,0.1388888888888889,P(E|C),conceptnet
633,accuracy,Cause-Effect,test,0.2127659574468085,P(E|C),conceptnet
634,accuracy,Cause-Effect,dev,0.16216216216216217,P(E|C),conceptnet
635,accuracy,Cause-Effect,test,0.1956521739130435,P(E|C),conceptnet
636,accuracy,Cause-Effect,dev,0.10810810810810811,P(E|C),conceptnet
637,accuracy,Cause-Effect,test,0.20930232558139536,P(E|C),conceptnet
638,accuracy,Cause-Effect,dev,0.21621621621621623,P(E|C),conceptnet
639,accuracy,Cause-Effect,test,0.20930232558139536,P(E|C),conceptnet
640,accuracy,Cause-Effect,dev,0.4166666666666667,P(E),conceptnet
641,accuracy,Cause-Effect,test,0.2708333333333333,P(E),conceptnet
642,accuracy,Cause-Effect,dev,0.2702702702702703,P(E),conceptnet
643,accuracy,Cause-Effect,test,0.2391304347826087,P(E),conceptnet
644,accuracy,Cause-Effect,dev,0.16216216216216217,P(E),conceptnet
645,accuracy,Cause-Effect,test,0.2222222222222222,P(E),conceptnet
646,accuracy,Cause-Effect,dev,0.3783783783783784,P(E),conceptnet
647,accuracy,Cause-Effect,test,0.25,P(E),conceptnet
648,accuracy,Cause-Effect,dev,0.24324324324324326,P(E),conceptnet
649,accuracy,Cause-Effect,test,0.29545454545454547,P(E),conceptnet
650,accuracy,Cause-Effect,dev,0.25,probabilistic_causality_diff,conceptnet
651,accuracy,Cause-Effect,test,0.22916666666666666,probabilistic_causality_diff,conceptnet
652,accuracy,Cause-Effect,dev,0.1111111111111111,probabilistic_causality_diff,conceptnet
653,accuracy,Cause-Effect,test,0.2553191489361702,probabilistic_causality_diff,conceptnet
654,accuracy,Cause-Effect,dev,0.16216216216216217,probabilistic_causality_diff,conceptnet
655,accuracy,Cause-Effect,test,0.21739130434782608,probabilistic_causality_diff,conceptnet
656,accuracy,Cause-Effect,dev,0.1891891891891892,probabilistic_causality_diff,conceptnet
657,accuracy,Cause-Effect,test,0.2558139534883721,probabilistic_causality_diff,conceptnet
658,accuracy,Cause-Effect,dev,0.24324324324324326,probabilistic_causality_diff,conceptnet
659,accuracy,Cause-Effect,test,0.23255813953488372,probabilistic_causality_diff,conceptnet
660,accuracy,Cause-Effect,dev,0.25,delta_P,conceptnet
661,accuracy,Cause-Effect,test,0.22916666666666666,delta_P,conceptnet
662,accuracy,Cause-Effect,dev,0.1111111111111111,delta_P,conceptnet
663,accuracy,Cause-Effect,test,0.2553191489361702,delta_P,conceptnet
664,accuracy,Cause-Effect,dev,0.16216216216216217,delta_P,conceptnet
665,accuracy,Cause-Effect,test,0.21739130434782608,delta_P,conceptnet
666,accuracy,Cause-Effect,dev,0.1891891891891892,delta_P,conceptnet
667,accuracy,Cause-Effect,test,0.2558139534883721,delta_P,conceptnet
668,accuracy,Cause-Effect,dev,0.24324324324324326,delta_P,conceptnet
669,accuracy,Cause-Effect,test,0.23255813953488372,delta_P,conceptnet
670,accuracy,Cause-Effect,dev,0.2222222222222222,P(E|no C),conceptnet
671,accuracy,Cause-Effect,test,0.20833333333333334,P(E|no C),conceptnet
672,accuracy,Cause-Effect,dev,0.1891891891891892,P(E|no C),conceptnet
673,accuracy,Cause-Effect,test,0.2826086956521739,P(E|no C),conceptnet
674,accuracy,Cause-Effect,dev,0.24324324324324326,P(E|no C),conceptnet
675,accuracy,Cause-Effect,test,0.2608695652173913,P(E|no C),conceptnet
676,accuracy,Cause-Effect,dev,0.16216216216216217,P(E|no C),conceptnet
677,accuracy,Cause-Effect,test,0.20454545454545456,P(E|no C),conceptnet
678,accuracy,Cause-Effect,dev,0.2972972972972973,P(E|no C),conceptnet
679,accuracy,Cause-Effect,test,0.2558139534883721,P(E|no C),conceptnet
680,accuracy,Cause-Effect,dev,0.25,q,conceptnet
681,accuracy,Cause-Effect,test,0.22916666666666666,q,conceptnet
682,accuracy,Cause-Effect,dev,0.1111111111111111,q,conceptnet
683,accuracy,Cause-Effect,test,0.2553191489361702,q,conceptnet
684,accuracy,Cause-Effect,dev,0.16216216216216217,q,conceptnet
685,accuracy,Cause-Effect,test,0.21739130434782608,q,conceptnet
686,accuracy,Cause-Effect,dev,0.1891891891891892,q,conceptnet
687,accuracy,Cause-Effect,test,0.2558139534883721,q,conceptnet
688,accuracy,Cause-Effect,dev,0.24324324324324326,q,conceptnet
689,accuracy,Cause-Effect,test,0.23255813953488372,q,conceptnet
690,accuracy,Cause-Effect,dev,0.2777777777777778,p,conceptnet
691,accuracy,Cause-Effect,test,0.10638297872340426,p,conceptnet
692,accuracy,Cause-Effect,dev,0.21621621621621623,p,conceptnet
693,accuracy,Cause-Effect,test,0.21739130434782608,p,conceptnet
694,accuracy,Cause-Effect,dev,0.1891891891891892,p,conceptnet
695,accuracy,Cause-Effect,test,0.17391304347826086,p,conceptnet
696,accuracy,Cause-Effect,dev,0.21621621621621623,p,conceptnet
697,accuracy,Cause-Effect,test,0.2826086956521739,p,conceptnet
698,accuracy,Cause-Effect,dev,0.2972972972972973,p,conceptnet
699,accuracy,Cause-Effect,test,0.23809523809523808,p,conceptnet
700,accuracy,Cause-Effect,dev,0.25,causal_power,conceptnet
701,accuracy,Cause-Effect,test,0.10416666666666667,causal_power,conceptnet
702,accuracy,Cause-Effect,dev,0.19444444444444445,causal_power,conceptnet
703,accuracy,Cause-Effect,test,0.2553191489361702,causal_power,conceptnet
704,accuracy,Cause-Effect,dev,0.2702702702702703,causal_power,conceptnet
705,accuracy,Cause-Effect,test,0.21739130434782608,causal_power,conceptnet
706,accuracy,Cause-Effect,dev,0.16216216216216217,causal_power,conceptnet
707,accuracy,Cause-Effect,test,0.16279069767441862,causal_power,conceptnet
708,accuracy,Cause-Effect,dev,0.1891891891891892,causal_power,conceptnet
709,accuracy,Cause-Effect,test,0.23255813953488372,causal_power,conceptnet
710,accuracy,Cause-Effect,dev,0.2777777777777778,PMI,conceptnet
711,accuracy,Cause-Effect,test,0.22916666666666666,PMI,conceptnet
712,accuracy,Cause-Effect,dev,0.2222222222222222,PMI,conceptnet
713,accuracy,Cause-Effect,test,0.20833333333333334,PMI,conceptnet
714,accuracy,Cause-Effect,dev,0.35135135135135137,PMI,conceptnet
715,accuracy,Cause-Effect,test,0.25,PMI,conceptnet
716,accuracy,Cause-Effect,dev,0.1891891891891892,PMI,conceptnet
717,accuracy,Cause-Effect,test,0.22727272727272727,PMI,conceptnet
718,accuracy,Cause-Effect,dev,0.35135135135135137,PMI,conceptnet
719,accuracy,Cause-Effect,test,0.18604651162790697,PMI,conceptnet
720,accuracy,Cause-Effect,dev,0.2777777777777778,CPMI_-2,conceptnet
721,accuracy,Cause-Effect,test,0.22916666666666666,CPMI_-2,conceptnet
722,accuracy,Cause-Effect,dev,0.2222222222222222,CPMI_-2,conceptnet
723,accuracy,Cause-Effect,test,0.20833333333333334,CPMI_-2,conceptnet
724,accuracy,Cause-Effect,dev,0.35135135135135137,CPMI_-2,conceptnet
725,accuracy,Cause-Effect,test,0.25,CPMI_-2,conceptnet
726,accuracy,Cause-Effect,dev,0.1891891891891892,CPMI_-2,conceptnet
727,accuracy,Cause-Effect,test,0.22727272727272727,CPMI_-2,conceptnet
728,accuracy,Cause-Effect,dev,0.35135135135135137,CPMI_-2,conceptnet
729,accuracy,Cause-Effect,test,0.18604651162790697,CPMI_-2,conceptnet
730,accuracy,Cause-Effect,dev,0.1111111111111111,NPMI,conceptnet
731,accuracy,Cause-Effect,test,0.2127659574468085,NPMI,conceptnet
732,accuracy,Cause-Effect,dev,0.16216216216216217,NPMI,conceptnet
733,accuracy,Cause-Effect,test,0.26666666666666666,NPMI,conceptnet
734,accuracy,Cause-Effect,dev,0.1891891891891892,NPMI,conceptnet
735,accuracy,Cause-Effect,test,0.17777777777777778,NPMI,conceptnet
736,accuracy,Cause-Effect,dev,0.35135135135135137,NPMI,conceptnet
737,accuracy,Cause-Effect,test,0.26666666666666666,NPMI,conceptnet
738,accuracy,Cause-Effect,dev,0.16216216216216217,NPMI,conceptnet
739,accuracy,Cause-Effect,test,0.2,NPMI,conceptnet
740,accuracy,Cause-Effect,dev,0.2222222222222222,NNEGPMI,conceptnet
741,accuracy,Cause-Effect,test,0.2978723404255319,NNEGPMI,conceptnet
742,accuracy,Cause-Effect,dev,0.13513513513513514,NNEGPMI,conceptnet
743,accuracy,Cause-Effect,test,0.2,NNEGPMI,conceptnet
744,accuracy,Cause-Effect,dev,0.24324324324324326,NNEGPMI,conceptnet
745,accuracy,Cause-Effect,test,0.24444444444444444,NNEGPMI,conceptnet
746,accuracy,Cause-Effect,dev,0.24324324324324326,NNEGPMI,conceptnet
747,accuracy,Cause-Effect,test,0.24444444444444444,NNEGPMI,conceptnet
748,accuracy,Cause-Effect,dev,0.10810810810810811,NNEGPMI,conceptnet
749,accuracy,Cause-Effect,test,0.2,NNEGPMI,conceptnet
750,accuracy,Cause-Effect,dev,0.1111111111111111,P(C|E),conceptnet
751,accuracy,Cause-Effect,test,0.2127659574468085,P(C|E),conceptnet
